TITLE = "1.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
192.634,118.774,10.8021,10.707,-1.42975,0.824834,1,0.00246651,4.77586,
196.918,118.774,10.5874,10.4402,-1.75934,0.87077,1,0.00181631,4.19741,
201.201,118.774,10.7729,10.5269,-2.28882,0.820741,1,0.00234015,3.89404,
205.485,118.774,10.049,9.90291,-1.70746,0.755888,1,0.0024929,3.46348,
209.769,118.774,9.55351,9.38897,-1.76544,0.748787,1,0.000590452,2.78083,
214.052,118.774,10.1461,10.0109,-1.651,0.736941,1,0.00111315,4.05091,
218.336,118.774,9.43643,9.33143,-1.40381,0.75186,1,-0.00159086,4.04739,
222.619,118.774,7.87014,7.78916,-1.1261,0.758892,1,-0.00329717,3.28162,
226.903,118.774,7.08944,7.03664,-0.863647,0.776896,1,-0.00209424,2.90668,
231.187,118.774,7.13206,7.09324,-0.743103,0.793315,1,-0.000414822,4.56302,
235.47,118.774,9.12645,9.10172,-0.671387,0.816275,1,-0.000352151,4.33581,
239.754,118.774,9.7085,9.70762,-0.131226,0.806169,1,-0.00135351,4.10335,
244.038,118.774,10.8749,10.864,0.486755,0.813003,1,0,3.9983,
4.15383,114.49,5.99269,5.64134,-2.02179,0.747142,1,0.00186689,3.16512,
8.43747,114.49,6.28026,5.91997,-2.09656,0.781964,1,0.00150712,3.52358,
12.7211,114.49,2.91696,2.3404,-1.74103,0.764053,1,-0.00562607,3.26084,
17.0048,114.49,1.33367,1.30667,0.267029,0.900378,1,-0.000797694,3.52189,
21.2884,114.49,1.3047,0.945785,0.898743,0.921586,1,0.00186658,3.75425,
25.572,114.49,2.91165,-2.5373,1.42822,0.79654,1,-0.0027859,3.958,
29.8557,114.49,4.9558,-4.36901,2.33917,0.768295,1,-0.00474106,3.90628,
34.1393,114.49,6.56354,-4.32246,4.93927,0.811983,1,-0.00220336,2.31645,
38.423,114.49,6.45861,-4.18842,4.91638,0.759692,1,-0.00118539,2.60689,
42.7066,114.49,3.71865,-1.3294,3.4729,0.686126,1,-0.0113065,4.25991,
46.9902,114.49,2.21807,0.291807,2.19879,0.752425,1,0.00850299,4.20957,
