TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
76.9757,118.774,2.92373,2.40878,-1.6571,0.702664,1,0.000839035,4.33588,
81.2593,118.774,1.659,1.41833,-0.860596,0.729004,1,-0.00120648,4.34291,
85.543,118.774,0.760113,0.536325,-0.538635,0.78641,1,-0.000774877,4.59335,
89.8266,118.774,0.671595,0.470615,-0.479126,0.805233,1,4.98367e-05,4.31837,
94.1103,118.774,1.05174,0.75331,-0.733948,0.77957,1,0.00133124,4.89168,
98.3939,118.774,1.10683,0.497404,-0.98877,0.782017,1,0.000564958,4.13605,
102.678,118.774,1.40621,0.222136,-1.38855,0.766371,1,-0.000944213,4.22027,
106.961,118.774,1.43527,0.107007,-1.43127,0.72342,1,-0.000995542,4.49659,
111.245,118.774,1.00262,0.136074,-0.993347,0.686703,1,-0.00102514,4.26019,
115.528,118.774,1.09528,0.448035,-0.999451,0.731728,1,0.000939737,4.55283,
119.812,118.774,1.35959,0.748111,-1.13525,0.752533,1,0.000841097,4.33154,
124.096,118.774,1.8023,1.43225,-1.09406,0.714249,1,0.00123441,3.9345,
128.379,118.774,4.47565,4.47495,0.0793457,0.707528,1,0.00492739,4.05058,
132.663,118.774,5.08691,5.00523,0.907898,0.751865,1,0.00556022,4.60847,
136.947,118.774,3.46822,3.37224,0.810242,0.777221,1,0.00172032,4.30691,
141.23,118.774,1.8349,1.64255,0.817871,0.781461,1,-0.00250355,4.0337,
145.514,118.774,1.87958,1.13672,1.49689,0.757546,1,-0.00180772,4.46383,
149.798,118.774,2.66333,1.56985,2.15149,0.742797,1,-0.00165105,4.08588,
154.081,118.774,2.55087,1.10419,2.2995,0.724346,1,-0.00274389,4.27566,
158.365,118.774,3.15435,0.936624,3.01208,0.666732,1,-0.00171735,4.86883,
162.648,118.774,3.56536,0.832538,3.4668,0.652391,1,-0.0014327,3.36075,
166.932,118.774,2.53379,0.614315,2.45819,0.691968,1,-0.00167838,4.30739,
171.216,118.774,2.33209,0.454918,2.28729,0.713606,1,-0.00408676,4.18589,
175.499,118.774,3.41965,0.719044,3.3432,0.725183,1,-0.00300023,4.40114,
179.783,118.774,3.3624,0.584802,3.31116,0.75347,1,-0.00196405,3.83004,
184.067,118.774,2.80635,0.294679,2.79083,0.776352,1,-0.000932864,4.21646,
188.35,118.774,3.34607,0.482103,3.31116,0.747213,1,0.000677544,3.90098,
192.634,118.774,4.23281,0.0128746,4.23279,0.691745,1,-0.00074241,2.90674,
196.918,118.774,3.12197,1.20669,2.87933,0.68265,1,0.000837564,3.71731,
201.201,118.774,3.2572,2.78868,1.68304,0.705817,1,0.00205653,3.68941,
205.485,118.774,4.09962,4.02419,0.782776,0.718409,1,0.00237285,3.11802,
209.769,118.774,3.99214,3.9358,0.668335,0.725964,1,0.00333386,3.20323,
214.052,118.774,3.12041,3.05261,0.646973,0.776068,1,0.00198079,3.92834,
218.336,118.774,1.53064,1.45671,0.469971,0.796983,1,0.00092305,3.96047,
222.619,118.774,1.45238,1.24145,0.753784,0.784982,1,0.00176025,4.10287,
226.903,118.774,2.43829,1.97179,1.43433,0.783765,1,-0.000631114,3.52933,
231.187,118.774,1.95475,1.55064,1.19019,0.796515,1,0.00180473,3.87058,
235.47,118.774,2.65108,1.84913,1.89972,0.782742,1,0.00279616,3.96061,
239.754,118.774,4.10728,1.86275,3.66058,0.737812,1,-0.000409511,4.17805,
244.038,118.774,5.16383,2.00011,4.76074,0.715058,1,0,3.27657,
4.15383,114.49,1.34807,1.06339,0.828552,0.800478,1,0.00187044,4.81401,
8.43747,114.49,1.84968,1.16604,1.43585,0.760974,1,0.00199357,4.61823,
12.7211,114.49,3.77584,3.62696,1.0498,0.767174,1,0.00313475,4.08642,
17.0048,114.49,4.84506,4.79959,0.662231,0.762881,1,0.00426511,3.8457,
21.2884,114.49,5.47555,5.47496,-0.0808716,0.742079,1,0.00239951,4.35896,
25.572,114.49,6.68877,6.19187,-2.52991,0.70498,1,0.00260414,4.26098,
29.8557,114.49,8.56078,6.37162,-5.71747,0.65,1,0.0130752,4.64893,
34.1393,114.49,8.15866,0.846552,-8.11462,0.693179,1,0.00175652,3.74017,
38.423,114.49,8.25528,0.530432,-8.23822,0.661984,1,0.00177689,2.50552,
42.7066,114.49,9.85578,1.31875,-9.76715,0.724787,1,0.00160517,2.9033,
46.9902,114.49,10.6532,2.6275,-10.3241,0.761608,1,0.00179494,4.57191,
51.2739,114.49,11.1654,5.90071,-9.47876,0.666146,1,0.00880677,3.79418,
55.5575,114.49,11.9405,6.30616,-10.1395,0.650438,1,0.0108162,3.77602,
59.8411,114.49,10.5546,3.5459,-9.9411,0.683536,1,0.00540899,4.70259,
64.1248,114.49,7.68389,1.92574,-7.43866,0.652605,1,0.00170627,3.34603,
68.4084,114.49,6.55787,3.70976,-5.40771,0.626457,1,0.00552555,3.50387,
72.6921,114.49,4.09142,1.85478,-3.64685,0.669102,1,0.000982694,3.69111,
76.9757,114.49,2.60443,2.04973,-1.60675,0.738033,1,0.00231599,5.01369,
81.2593,114.49,2.09774,1.9343,-0.811768,0.755945,1,0.00191405,3.94735,
85.543,114.49,1.20302,0.867844,-0.83313,0.781562,1,-0.000190759,3.8651,
89.8266,114.49,1.23932,0.449075,-1.15509,0.784408,1,-0.000499005,4.03763,
94.1103,114.49,1.70661,0.182967,-1.69678,0.724733,1,-0.000694494,4.6751,
98.3939,114.49,1.7959,0.255411,-1.77765,0.749384,1,-0.00188628,4.01388,
102.678,114.49,3.08697,0.626298,-3.02277,0.72699,1,0.00125235,3.72966,
