case_id,shape_true,Re,dy_true,eps_true,iou_obstacle,dice_obstacle,miou3,miou3_fluid,miou3_wall,miou3_obstacle,mse_case,shape_pred,shape_correct,shape_confidence,dy_pred,dy_abs_err,eps_pred,eps_abs_err,eps_sign_correct,dy_std,eps_std
triangle_Re200_p07,triangle,200,-0.0097346205647715,0.0520788860792537,0.9999999999285715,0.9999999999642857,0.9928730961747662,0.998699609882835,0.9799196787128918,0.9999999999285715,0.00014953613281249998,triangle,1,0.9991666666666666,-0.010532253812299852,0.0007976332475283527,0.024858052941659298,0.0272208331375944,1,0.003903069269052835,0.026828525323347226
diamond_Re300_p23,diamond,300,0.0436465845664583,-0.0189739358455205,0.9999999999285715,0.9999999999642857,0.9930553293571313,0.998697238144737,0.9804687499980851,0.9999999999285715,0.00014953613281249998,diamond,1,0.9891666666666666,0.045169042128091606,0.0015224575616333072,0.01798976001452583,0.03696369586004633,0,0.004027749919129406,0.0320193371926416
diamond_Re100_p17,diamond,100,-0.0470705827454913,0.0065618224534118,0.9999999999285715,0.9999999999642857,0.9930553293571313,0.998697238144737,0.9804687499980851,0.9999999999285715,0.00014953613281249998,diamond,1,0.95,-0.04648249463049418,0.0005880881149971234,0.016156207238917045,0.009594384785505245,1,0.0026875215703521253,0.021077885980885586
diamond_Re100_p00,diamond,100,-0.0188338459945893,-0.0287692540802788,0.9999999999285715,0.9999999999642857,0.9958781038630069,0.9992173232453692,0.9884169884150803,0.9999999999285715,8.972167968749998e-05,diamond,1,0.99,-0.018164580986880934,0.0006692650077083674,-0.014376058852818856,0.014393195227459942,1,0.004387217613004324,0.02569778686104942
triangle_Re300_p03,triangle,300,-0.026848333616408,-0.0238487300432136,0.9999999999285715,0.9999999999642857,0.9986160190304485,0.9997391077483694,0.9961089494144045,0.9999999999285715,2.9907226562499996e-05,triangle,1,0.9858333333333333,-0.02522605488457701,0.0016222787318309895,-0.008721720752446802,0.0151270092907668,1,0.0036798938872544904,0.027669083222537992
diamond_Re300_p15,diamond,300,0.0280845256809487,-0.0129165458707238,0.9999999999285715,0.9999999999642857,0.9999999999754959,0.9999999999998695,0.9999999999980469,0.9999999999285715,0.0,diamond,1,0.9516666666666667,0.029267809196048634,0.0011832835150999352,0.004713731159176613,0.017630277029900415,0,0.005806722378174843,0.03777796305202681
diamond_Re300_p00,diamond,300,-0.016477726602589,-0.0215064014288169,0.9999999999285715,0.9999999999642857,0.9999999999754959,0.9999999999998695,0.9999999999980469,0.9999999999285715,0.0,diamond,1,0.9958333333333333,-0.01543516944723895,0.0010425571553500518,0.004817369521168359,0.02632377094998526,0,0.004071803896084356,0.024250840309912272
triangle_Re200_p21,triangle,200,0.025155889644867,-0.059157748157804,0.9999999999333333,0.9999999999666667,0.987896466395175,0.9976516634049578,0.966037735847234,0.9999999999333333,0.00026916503906249995,triangle,1,0.9933333333333333,0.02966333450289321,0.0045074448580262085,-0.005664730884445501,0.0534930172733585,1,0.005151293580061479,0.03378611513486182
triangle_Re300_p07,triangle,300,0.0095487363662823,0.0014958011614331,0.9999999999333333,0.9999999999666667,0.9916664631137406,0.9984368894097957,0.9765624999980926,0.9999999999333333,0.00017944335937499997,triangle,1,0.9983333333333333,0.012382895935172255,0.0028341595688899553,0.018913634100818526,0.017417832939385425,1,0.00441702948693808,0.03163987837880125
triangle_Re300_p13,triangle,300,0.0098516047168799,-0.0398378749632026,0.9999999999333333,0.9999999999666667,0.9931794267890336,0.9986953685582519,0.9808429118755156,0.9999999999333333,0.00014953613281249998,triangle,1,0.9916666666666667,0.012909487501386912,0.003057882784507011,0.002145180829111243,0.041983055792313845,0,0.004893480684989,0.03267594930169099
